PID,NAME,RA,DEC,EPOC
SPLUS,SPLUS-s29s22,02:22:38.4906,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s23,02:29:26.0377,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s24,02:36:13.5849,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s25,02:43:01.1321,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s26,02:49:48.6792,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s27,02:56:36.2264,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s28,03:03:23.7736,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s29,03:10:11.3208,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s30,03:16:58.8679,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s31,03:23:46.4151,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s32,03:30:33.9623,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s33,03:37:21.5094,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s34,03:44:09.0566,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s35,03:50:56.6038,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s36,03:57:44.1509,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s37,04:04:31.6981,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s38,04:11:19.2453,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s39,04:18:06.7925,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s40,04:24:54.3396,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s41,04:31:41.8868,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s42,04:38:29.434,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s43,04:45:16.9811,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s44,04:52:04.5283,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s45,04:58:52.0755,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s46,21:03:23.7736,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s47,21:10:11.3208,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s48,21:16:58.8679,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s49,21:23:46.4151,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s50,21:30:33.9623,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s51,21:37:21.5094,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s52,21:44:09.0566,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s53,21:50:56.6038,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s54,21:57:44.1509,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s55,22:04:31.6981,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s56,22:11:19.2453,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s57,22:18:06.7925,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s58,22:24:54.3396,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s59,22:31:41.8868,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s60,22:38:29.434,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s61,22:45:16.9811,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s62,22:52:04.5283,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s63,22:58:52.0755,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s64,23:05:39.6226,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s65,23:12:27.1698,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s66,23:19:14.717,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s67,23:26:02.2642,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s68,23:32:49.8113,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s69,23:39:37.3585,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s70,23:46:24.9057,-37:30:31.1116,2000.
SPLUS,SPLUS-s29s71,23:53:12.4528,-37:30:31.1116,2000.
SPLUS,SPLUS-s30s01,00:00:03.6,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s02,00:06:53.3971,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s03,00:13:46.7943,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s04,00:20:40.1914,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s05,00:27:33.5885,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s06,00:34:26.9856,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s07,00:41:20.3828,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s08,00:48:13.7799,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s09,00:55:07.177,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s10,01:02:00.5742,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s11,01:08:53.9713,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s12,01:15:47.3684,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s13,01:22:40.7656,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s14,01:29:34.1627,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s15,01:36:27.5598,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s16,01:43:20.9569,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s17,01:50:14.3541,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s18,01:57:07.7512,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s19,02:04:01.1483,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s20,02:10:54.5455,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s21,02:17:47.9426,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s22,02:24:41.3397,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s23,02:31:34.7368,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s24,02:38:28.134,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s25,02:45:21.5311,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s26,02:52:14.9282,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s27,02:59:08.3254,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s28,03:06:01.7225,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s29,03:12:55.1196,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s30,03:19:48.5167,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s31,03:26:41.9139,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s32,03:33:35.311,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s33,03:40:28.7081,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s34,03:47:22.1053,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s35,03:54:15.5024,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s36,04:01:08.8995,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s37,04:08:02.2967,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s38,04:14:55.6938,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s39,04:21:49.0909,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s40,04:28:42.488,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s41,04:35:35.8852,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s42,04:42:29.2823,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s43,04:49:22.6794,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s44,04:56:16.0766,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s45,21:00:51.6746,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s46,21:07:45.0718,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s47,21:14:38.4689,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s48,21:21:31.866,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s49,21:28:25.2632,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s50,21:35:18.6603,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s51,21:42:12.0574,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s52,21:49:05.4545,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s53,21:55:58.8517,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s54,22:02:52.2488,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s55,22:09:45.6459,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s56,22:16:39.0431,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s57,22:23:32.4402,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s58,22:30:25.8373,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s59,22:37:19.2344,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s60,22:44:12.6316,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s61,22:51:06.0287,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s62,22:57:59.4258,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s63,23:04:52.823,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s64,23:11:46.2201,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s65,23:18:39.6172,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s66,23:25:33.0144,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s67,23:32:26.4115,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s68,23:39:19.8086,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s69,23:46:13.2057,-38:49:26.4867,2000.
SPLUS,SPLUS-s30s70,23:53:06.6029,-38:49:26.4867,2000.
SPLUS,SPLUS-s31s01,00:00:03.6,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s02,00:07:01.4634,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s03,00:14:02.9268,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s04,00:21:04.3902,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s05,00:28:05.8537,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s06,00:35:07.3171,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s07,00:42:08.7805,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s08,00:49:10.2439,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s09,00:56:11.7073,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s10,01:03:13.1707,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s11,01:10:14.6341,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s12,01:17:16.0976,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s13,01:24:17.561,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s14,01:31:19.0244,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s15,01:38:20.4878,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s16,01:45:21.9512,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s17,01:52:23.4146,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s18,01:59:24.878,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s19,02:06:26.3415,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s20,02:13:27.8049,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s21,02:20:29.2683,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s22,02:27:30.7317,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s23,02:34:32.1951,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s24,02:41:33.6585,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s25,02:48:35.122,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s26,02:55:36.5854,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s27,03:02:38.0488,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s28,03:09:39.5122,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s29,03:16:40.9756,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s30,03:23:42.439,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s31,03:30:43.9024,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s32,03:37:45.3659,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s33,03:44:46.8293,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s34,03:51:48.2927,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s35,03:58:49.7561,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s36,04:05:51.2195,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s37,04:12:52.6829,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s38,04:19:54.1463,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s39,04:26:55.6098,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s40,04:33:57.0732,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s41,04:40:58.5366,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s42,04:48:00,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s43,04:55:01.4634,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s44,21:04:23.4146,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s45,21:11:24.878,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s46,21:18:26.3415,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s47,21:25:27.8049,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s48,21:32:29.2683,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s49,21:39:30.7317,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s50,21:46:32.1951,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s51,21:53:33.6585,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s52,22:00:35.122,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s53,22:07:36.5854,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s54,22:14:38.0488,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s55,22:21:39.5122,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s56,22:28:40.9756,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s57,22:35:42.439,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s58,22:42:43.9024,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s59,22:49:45.3659,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s60,22:56:46.8293,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s61,23:03:48.2927,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s62,23:10:49.7561,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s63,23:17:51.2195,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s64,23:24:52.6829,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s65,23:31:54.1463,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s66,23:38:55.6098,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s67,23:45:57.0732,-40:08:15.5454,2000.
SPLUS,SPLUS-s31s68,23:52:58.5366,-40:08:15.5454,2000.
SPLUS,SPLUS-s32s01,00:00:03.6,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s02,00:07:09.8507,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s03,00:14:19.7015,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s04,00:21:29.5522,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s05,00:28:39.403,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s06,00:35:49.2537,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s07,00:42:59.1045,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s08,00:50:08.9552,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s09,00:57:18.806,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s10,01:04:28.6567,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s11,01:11:38.5075,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s12,01:18:48.3582,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s13,01:25:58.209,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s14,01:33:08.0597,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s15,01:40:17.9104,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s16,01:47:27.7612,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s17,01:54:37.6119,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s18,02:01:47.4627,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s19,02:08:57.3134,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s20,02:16:07.1642,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s21,02:23:17.0149,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s22,02:30:26.8657,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s23,02:37:36.7164,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s24,02:44:46.5672,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s25,02:51:56.4179,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s26,02:59:06.2687,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s27,03:06:16.1194,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s28,03:13:25.9701,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s29,03:20:35.8209,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s30,03:27:45.6716,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s31,03:34:55.5224,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s32,03:42:05.3731,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s33,03:49:15.2239,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s34,03:56:25.0746,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s35,04:03:34.9254,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s36,04:10:44.7761,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s37,04:17:54.6269,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s38,04:25:04.4776,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s39,04:32:14.3284,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s40,04:39:24.1791,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s41,04:46:34.0299,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s42,04:53:43.8806,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s43,21:00:53.7313,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s44,21:08:03.5821,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s45,21:15:13.4328,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s46,21:22:23.2836,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s47,21:29:33.1343,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s48,21:36:42.9851,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s49,21:43:52.8358,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s50,21:51:02.6866,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s51,21:58:12.5373,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s52,22:05:22.3881,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s53,22:12:32.2388,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s54,22:19:42.0896,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s55,22:26:51.9403,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s56,22:34:01.791,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s57,22:41:11.6418,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s58,22:48:21.4925,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s59,22:55:31.3433,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s60,23:02:41.194,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s61,23:09:51.0448,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s62,23:17:00.8955,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s63,23:24:10.7463,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s64,23:31:20.597,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s65,23:38:30.4478,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s66,23:45:40.2985,-41:26:56.6537,2000.
SPLUS,SPLUS-s32s67,23:52:50.1493,-41:26:56.6537,2000.
SPLUS,SPLUS-s33s01,00:00:03.6,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s02,00:07:18.5787,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s03,00:14:37.1574,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s04,00:21:55.736,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s05,00:29:14.3147,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s06,00:36:32.8934,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s07,00:43:51.4721,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s08,00:51:10.0508,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s09,00:58:28.6294,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s10,01:05:47.2081,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s11,01:13:05.7868,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s12,01:20:24.3655,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s13,01:27:42.9442,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s14,01:35:01.5228,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s15,01:42:20.1015,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s16,01:49:38.6802,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s17,01:56:57.2589,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s18,02:04:15.8376,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s19,02:11:34.4162,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s20,02:18:52.9949,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s21,02:26:11.5736,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s22,02:33:30.1523,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s23,02:40:48.731,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s24,02:48:07.3096,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s25,02:55:25.8883,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s26,03:02:44.467,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s27,03:10:03.0457,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s28,03:17:21.6244,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s29,03:24:40.203,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s30,03:31:58.7817,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s31,03:39:17.3604,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s32,03:46:35.9391,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s33,03:53:54.5178,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s34,04:01:13.0964,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s35,04:08:31.6751,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s36,04:15:50.2538,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s37,04:23:08.8325,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s38,04:30:27.4112,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s39,04:37:45.9898,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s40,04:45:04.5685,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s41,04:52:23.1472,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s42,04:59:41.7259,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s43,21:04:34.1117,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s44,21:11:52.6904,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s45,21:19:11.269,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s46,21:26:29.8477,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s47,21:33:48.4264,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s48,21:41:07.0051,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s49,21:48:25.5838,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s50,21:55:44.1624,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s51,22:03:02.7411,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s52,22:10:21.3198,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s53,22:17:39.8985,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s54,22:24:58.4772,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s55,22:32:17.0558,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s56,22:39:35.6345,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s57,22:46:54.2132,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s58,22:54:12.7919,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s59,23:01:31.3706,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s60,23:08:49.9492,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s61,23:16:08.5279,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s62,23:23:27.1066,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s63,23:30:45.6853,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s64,23:38:04.264,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s65,23:45:22.8426,-42:45:29.6878,2000.
SPLUS,SPLUS-s33s66,23:52:41.4213,-42:45:29.6878,2000.
SPLUS,SPLUS-s34s01,00:00:03.6,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s02,00:07:27.6684,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s03,00:14:55.3368,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s04,00:22:23.0052,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s05,00:29:50.6736,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s06,00:37:18.342,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s07,00:44:46.0104,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s08,00:52:13.6788,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s09,00:59:41.3472,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s10,01:07:09.0155,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s11,01:14:36.6839,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s12,01:22:04.3523,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s13,01:29:32.0207,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s14,01:36:59.6891,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s15,01:44:27.3575,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s16,01:51:55.0259,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s17,01:59:22.6943,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s18,02:06:50.3627,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s19,02:14:18.0311,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s20,02:21:45.6995,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s21,02:29:13.3679,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s22,02:36:41.0363,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s23,02:44:08.7047,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s24,02:51:36.3731,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s25,02:59:04.0415,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s26,03:06:31.7098,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s27,03:13:59.3782,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s28,03:21:27.0466,-44:03:54.5282,2000.
SPLUS,SPLUS-s34s29,03:28:54.715,-44:03:54.5282,2000.
